date,time,posX,posY,posZ,rotX,rotY,rotZ
2024/07/11_14:34:18,4.590942,-0.007347161,-0.005305153,0.1811333,-12.34024,3.97544,0.2781965
2024/07/11_14:34:18,4.610962,-0.00813998,-0.005271676,0.1812073,-12.33258,3.52258,0.3264422
2024/07/11_14:34:18,4.630981,-0.009728419,-0.005345425,0.1813758,-12.31717,2.650042,0.3989868
2024/07/11_14:34:18,4.651001,-0.01123556,-0.005408626,0.1814987,-12.26733,1.776033,0.506216
2024/07/11_14:34:18,4.670898,-0.01290302,-0.005547889,0.1814871,-12.18835,0.8566347,0.6459116
2024/07/11_14:34:18,4.690918,-0.01451266,-0.005589403,0.1815718,-12.11804,-0.04107666,0.8831553
2024/07/11_14:34:18,4.710938,-0.01528804,-0.005484533,0.1815812,-12.15201,-0.4960938,1.014739
2024/07/11_14:34:18,4.730957,-0.01691609,-0.005300133,0.1816124,-12.26831,-1.337646,1.271958
2024/07/11_14:34:18,4.750977,-0.01857637,-0.005334646,0.181551,-12.2876,-2.139343,1.517105
2024/07/11_14:34:18,4.770996,-0.02025378,-0.005498821,0.1814305,-12.14783,-2.979492,1.774636
2024/07/11_14:34:18,4.790894,-0.02204685,-0.005773193,0.1813332,-11.89392,-3.824982,2.035883
2024/07/11_14:34:18,4.810913,-0.02283445,-0.005805403,0.1812934,-11.79462,-4.268127,2.209284
2024/07/11_14:34:18,4.830933,-0.02451881,-0.005729765,0.1812979,-11.75174,-5.084381,2.457808
2024/07/11_14:34:18,4.850952,-0.02610329,-0.005994583,0.1812709,-11.66376,-5.849731,2.660585
2024/07/11_14:34:18,4.870972,-0.02762084,-0.006362626,0.1810872,-11.43765,-6.569519,2.803108
2024/07/11_14:34:18,4.890991,-0.02904035,-0.00691371,0.1809405,-11.08551,-7.217102,2.911392
2024/07/11_14:34:18,4.910889,-0.02961654,-0.007152423,0.1809245,-10.86688,-7.546417,2.974688
2024/07/11_14:34:18,4.930908,-0.03084682,-0.007242644,0.1810452,-10.65079,-8.089203,3.120977
2024/07/11_14:34:18,4.950928,-0.03186792,-0.007364531,0.1811572,-10.61417,-8.518036,3.241685
2024/07/11_14:34:18,4.970947,-0.03280949,-0.007823431,0.1812035,-10.43948,-8.868225,3.348124
2024/07/11_14:34:18,4.990967,-0.03360122,-0.008368314,0.1811268,-10.11386,-9.209351,3.39871
2024/07/11_14:34:18,5.010986,-0.03398238,-0.008673348,0.1811029,-9.894409,-9.346649,3.39712
2024/07/11_14:34:18,5.030884,-0.0346477,-0.009431087,0.1809465,-9.370575,-9.611633,3.353315
2024/07/11_14:34:18,5.050903,-0.03529822,-0.01050038,0.1808375,-8.690979,-9.854767,3.241103
2024/07/11_14:34:18,5.070923,-0.03573342,-0.01109388,0.1810545,-8.143494,-10.12445,3.265223
2024/07/11_14:34:19,5.090942,-0.03600365,-0.01115347,0.1811943,-8.027618,-10.23743,3.260985
