InteractionNumber,ElapsedTime,SplitTime,missCount
15.06394,-0.1048416,-0.09913182,-0.0736181,30.91292,166.8425,1.282764
15.16408,-0.1239677,-0.09063815,-0.07381918,26.7647,179.8543,6.249257
15.27614,-0.1385072,-0.07972257,-0.06812958,22.64372,191.3009,10.98314
15.37662,-0.1436167,-0.07263081,-0.06355064,19.72123,197.1142,12.5553
15.47673,-0.1432879,-0.06506382,-0.06074086,17.20555,198.4957,10.25646
15.57699,-0.1524825,-0.05864502,-0.05419438,15.07993,205.5321,10.17881
15.67873,-0.1661752,-0.07060962,-0.0438067,20.33047,217.2944,13.36353
15.78996,-0.1755799,-0.08498708,-0.0383686,25.08812,223.833,15.35717
15.89028,-0.1814849,-0.102442,-0.03123994,32.50894,231.3655,17.80467
16.00202,-0.1830843,-0.1010735,-0.03173481,31.39495,233.9746,17.0167
16.10219,-0.1796028,-0.0988193,-0.03588982,30.48206,233.4443,16.6205
16.20228,-0.1769028,-0.09472807,-0.0422652,28.38412,232.7393,16.36004
16.30297,-0.1688398,-0.08934218,-0.05415992,25.84376,227.2488,14.88306
16.40305,-0.1561667,-0.08863173,-0.06653578,25.73746,218.4378,12.20876
16.50327,-0.1433892,-0.09598571,-0.07463408,29.60009,210.7371,9.642822
16.60353,-0.1367599,-0.1048455,-0.08032588,33.27991,206.7916,8.614449
16.70436,-0.1348709,-0.1071653,-0.08465252,34.87367,205.6874,8.778533
16.80492,-0.1223196,-0.1018874,-0.0937062,32.71508,196.455,6.578329
16.91623,-0.09432261,-0.09159105,-0.1009783,28.59071,177.8587,1.867526
17.01727,-0.05762029,-0.07212437,-0.09901885,18.90903,156.25,358.7397
17.11826,-0.03329314,-0.05696802,-0.08468398,12.712,140.9513,357.4715
17.23114,-0.02018564,-0.04786985,-0.06899514,8.702809,130.1285,357.124
17.33166,-0.01909173,-0.06230115,-0.06027403,15.57915,125.8385,354.8372
17.44414,-0.01955676,-0.08047248,-0.05758456,22.1586,122.9279,354.0179
17.54445,-0.02848566,-0.1008974,-0.05793134,32.02672,123.9764,351.9165
17.64456,-0.03795123,-0.1151443,-0.06443004,37.85978,127.3428,351.2335
17.74466,-0.05050508,-0.1196294,-0.07481314,39.11591,134.4255,352.5099
17.84555,-0.06532227,-0.1150115,-0.08541311,37.90769,142.9596,356.5518
17.94667,-0.07590362,-0.09868602,-0.09250706,32.02744,148.3936,359.9576
18.05701,-0.1014482,-0.08746085,-0.09701549,28.9366,162.8308,3.188813
18.15717,-0.1286631,-0.0867586,-0.09520903,29.7393,180.6132,7.852593
18.25755,-0.1475614,-0.0793463,-0.08846211,27.21587,194.5224,11.38571
18.3578,-0.1608676,-0.0682714,-0.07875166,21.85606,207.0001,14.97904
18.45908,-0.1699954,-0.05543024,-0.06435082,15.47748,222.1946,19.28599
18.57159,-0.1740642,-0.04148189,-0.04620079,7.189418,237.8068,22.09513
18.67163,-0.1761938,-0.03445336,-0.02829878,4.347831,248.7265,20.29161
18.77243,-0.1790203,-0.0249429,-0.002125822,0.02464076,262.5419,15.90952
18.88506,-0.1738481,-0.02055537,0.02807069,356.8135,278.8558,13.9075
18.98544,-0.1682987,-0.02216272,0.04343773,356.9163,286.5671,14.11358
19.08551,-0.1638519,-0.02360791,0.05052644,357.2284,290.9934,13.6162
19.18598,-0.1678971,-0.03071813,0.02674896,1.194035,275.9646,14.39074
19.28625,-0.1583035,-0.04401927,-0.01568397,8.799841,246.1047,10.41069
19.387,-0.1291797,-0.05276284,-0.05015115,13.54576,214.2777,6.23448
19.49956,-0.08770134,-0.0574576,-0.06259669,16.16228,183.0781,1.777667
19.59975,-0.05788196,-0.05827693,-0.05827479,16.48075,161.2568,359.444
19.70063,-0.03208277,-0.05617845,-0.04647905,14.71853,141.8443,359.6335
19.81299,-0.008903293,-0.05383798,-0.01978113,12.46386,117.9512,356.2192
19.92589,0.00251081,-0.05468631,0.009807609,11.81688,98.27105,351.6219
20.02981,0.007965517,-0.05082199,0.02284663,9.784468,91.31857,353.5234
20.13363,0.0056732,-0.03939402,0.02540069,4.57929,94.18243,356.3648
20.23611,-2.755551E-05,-0.03091511,0.01988119,1.933441,100.398,0.129494
20.33766,-0.006776662,-0.02143662,0.01347979,357.3958,106.4181,3.173767
20.43882,-0.01381817,-0.01773326,0.004344062,355.9614,111.9548,3.230872
20.53922,-0.0236083,-0.01621079,-0.01014817,355.5306,121.1889,4.350042
20.63985,-0.03517333,-0.01674946,-0.02547055,356.4241,130.8857,5.107333
20.74015,-0.04577021,-0.02161183,-0.03980631,358.9573,139.0065,4.632766
20.85237,-0.07216233,-0.01818606,-0.05501329,357.6565,154.3185,4.735545
