InteractionNumber,ElapsedTime,SplitTime,missCount
2.944288,0.05128108,-0.05815099,0.02239394,1.786329,290.9235,356.1486
3.044794,0.02100287,-0.03341178,0.01155307,354.2625,292.9801,0.4486751
3.145514,0.01702816,-0.02378065,0.007825008,348.619,299.1988,0.6391354
3.257746,-0.003106404,-0.02024623,0.01308667,343.9009,303.983,2.846054
3.370863,-0.06671902,-0.02001777,0.02577685,340.7434,310.0267,3.212122
3.47471,-0.15246,-0.05144644,0.04258389,338.3087,315.9176,2.793266
3.584118,-0.2515577,-0.08724792,0.07935019,339.2654,327.4172,0.4443596
3.696213,-0.2536726,-0.08427335,0.1200819,357.1083,8.345091,353.1557
3.796633,-0.2197381,-0.07323989,0.1005733,6.059937,50.39649,358.3238
3.896919,-0.1958172,-0.06054914,0.07094503,5.561403,76.44551,2.39813
4.009821,-0.1708685,-0.05383455,0.06036266,6.011973,84.62016,3.645965
4.110004,-0.1415431,-0.04473658,0.07134075,1.615418,78.76164,2.551739
4.210127,-0.09341433,-0.04306605,0.08160593,355.8388,74.49653,0.8757469
4.310684,-0.01413022,-0.04615319,0.08625592,352.405,70.44929,359.9797
4.411005,0.09962481,-0.027807,0.08548444,349.1366,67.56805,358.7621
4.523415,0.2232608,-0.05432364,0.09422258,345.9245,54.40777,3.695593
4.624023,0.2546216,-0.06702168,0.1303741,350.1567,14.99458,3.956002
4.724323,0.2308518,-0.04957255,0.1239716,356.131,331.5768,1.099503
4.824377,0.2223532,-0.03622065,0.1110121,355.2297,312.5294,0.02750954
4.924505,0.2195344,-0.04240595,0.105814,358.327,305.1663,1.295051
5.024557,0.2121943,-0.092354,0.1220003,18.71206,309.9298,356.9457
5.125292,0.2026078,-0.1448526,0.1396677,37.9503,318.8281,356.5867
5.237396,0.1575007,-0.1661693,0.1739903,35.59108,325.1669,356.8603
5.338242,0.09348451,-0.1801616,0.2154724,29.88535,332.2483,356.1161
5.438301,0.02261473,-0.2268324,0.2580706,23.02428,344.1588,355.9922
5.551023,-0.02312365,-0.2674063,0.2876106,21.98121,352.9527,359.9189
5.651144,-0.02848185,-0.2335552,0.2842689,24.15056,11.57389,358.8997
5.751816,-0.01413571,-0.1617397,0.2468427,17.5863,31.57585,6.151367
5.864117,0.02135765,-0.1059234,0.172805,10.79405,49.99809,6.68367
5.964491,0.06319368,-0.0937479,0.08607613,9.284426,73.90309,6.422032
6.064573,0.102521,-0.09117527,0.02995703,11.73595,83.73282,8.346187
6.16473,0.1330464,-0.1064982,0.00701295,22.80236,81.78422,11.0099
6.265619,0.1474392,-0.1190667,-0.006841926,34.20874,82.14252,14.74932
6.365837,0.1440936,-0.08121943,0.01375597,16.45281,62.68781,5.126119
6.47806,0.08032986,-0.03065125,0.049589,353.9937,28.43143,0.01515647
6.590914,-0.004371921,-0.02123205,0.06061512,349.7601,348.6804,3.811897
6.691036,-0.05801542,-0.03464645,0.04720993,357.8574,321.1054,3.761077
6.791418,-0.08653163,-0.04909555,0.02452595,5.454937,300.4478,1.17988
6.904415,-0.1003742,-0.06370265,0.006865415,11.43603,288.4221,357.3539
7.004488,-0.1086795,-0.09013243,-0.008903254,22.47643,280.7254,354.0939
7.10597,-0.1149302,-0.1189235,-0.01873694,33.51719,277.9928,352.2639
7.21756,-0.1310973,-0.1356443,-0.02067684,35.00785,278.9107,354.1483
7.317719,-0.1745654,-0.1653475,-0.01203474,31.68292,281.6953,356.1535
7.43033,-0.2478615,-0.2286222,0.01233355,25.57737,289.4927,0.3209295
7.542887,-0.2996978,-0.2888,0.04074874,22.18184,303.2912,4.52399
7.643263,-0.3078133,-0.2917085,0.06770533,24.20143,320.9483,8.523727
7.743818,-0.2759165,-0.2145581,0.09198856,19.69542,347.3996,10.4802
7.843941,-0.2074945,-0.1368672,0.09318849,12.01983,21.49994,11.81934
7.944637,-0.1466341,-0.1020778,0.06340848,9.506203,48.73529,11.04096
8.056597,-0.1008877,-0.1054663,0.02934951,11.7461,66.84628,9.153708
8.156847,-0.06926564,-0.1113279,0.004863814,12.99168,76.92632,6.782063
8.257078,-0.03924478,-0.1064763,-0.01891328,13.66051,85.62283,5.797181
8.357288,-0.000513915,-0.1036162,-0.02433988,9.933791,86.37447,0.503029
8.457355,0.06382737,-0.1058727,-0.01888648,1.305703,82.63436,358.0666
8.557932,0.1331988,-0.1031709,-0.007868843,1.397196,76.02369,358.8794
8.671085,0.1632607,-0.06914544,0.03437433,359.3003,45.9399,0.1573282
8.783812,0.1292758,-0.04484031,0.0563419,354.6564,5.505026,358.982
8.891094,0.0909485,-0.03540258,0.04673338,350.7505,339.4399,359.2324
9.003571,0.046594,-0.03130048,0.02333172,347.8256,319.04,359.9474
9.107533,0.0135642,-0.02561891,0.005762231,346.458,306.951,1.034224
9.209055,-0.01059529,-0.01705334,-0.01112647,343.9441,297.8328,2.711042
9.309361,-0.02360995,-0.01501726,-0.01103426,342.8094,299.3606,2.378588
9.409813,-0.01488541,-0.03807192,0.01436643,357.5299,322.1272,355.6841
9.509907,0.03258338,-0.06299182,0.02633748,13.04303,2.01332,359.4537
9.610567,0.0728369,-0.06699515,0.01290742,13.05105,32.87016,5.423923
9.722984,0.09109522,-0.08015773,-0.005057497,17.77103,50.09864,8.761563
9.823511,0.1043726,-0.08032922,-0.01500074,17.2464,59.24005,7.485886
9.923759,0.1170853,-0.06545936,-0.02622486,11.8389,67.19255,6.556483
10.02382,0.1232081,-0.02753365,-0.03840038,354.0051,72.20819,2.529942
10.12495,0.1130026,-0.001163844,-0.05134391,339.8531,75.08766,359.2986
10.23664,0.1038394,0.006174059,-0.05232309,334.7795,72.46956,358.0386
10.33735,0.09224527,0.00460408,-0.03399415,336.0566,57.96077,1.45291
10.45042,0.05081843,0.0009395792,-0.008014889,337.7727,27.8411,6.164622
10.56264,-0.02349202,-0.004992041,-0.008312454,339.3665,347.8678,9.426365
10.66328,-0.08448792,-0.008504871,-0.03857901,339.8083,316.569,8.887891
10.76409,-0.1206333,-0.01543291,-0.06247598,343.9861,304.1086,7.303749
10.87586,-0.1445332,-0.03068828,-0.08065448,353.0621,301.6652,5.419101
10.98901,-0.1526868,-0.0691602,-0.09827749,12.87124,300.7806,0.467285
11.08953,-0.1509137,-0.09258486,-0.1200279,21.95885,295.2216,358.7749
11.18961,-0.1400097,-0.1064206,-0.1364284,25.12294,291.4485,355.8127
11.28999,-0.1379204,-0.125298,-0.1290424,30.89319,295.2171,356.805
11.40219,-0.1689831,-0.1407807,-0.09718838,28.0397,302.091,357.9079
11.50375,-0.2163161,-0.1707967,-0.06210919,22.60831,313.5942,358.4922
11.6079,-0.2510525,-0.1963112,-0.03963611,22.69786,331.5164,1.222614
11.71319,-0.22432,-0.1712731,-0.03441501,21.07364,5.602324,6.864381
11.81408,-0.1877658,-0.1446481,-0.06648671,14.63914,39.59663,12.01034
11.91498,-0.1695691,-0.1350874,-0.1037559,17.65424,60.39367,15.82246
12.0155,-0.1522816,-0.1275509,-0.1254327,18.6462,68.93945,14.87768
